78.5533,0.144491
78.8465,0.168447
79.0897,0.199838
79.2633,0.233085
79.4433,0.283391
79.576,0.337234
79.7007,0.409212
79.8144,0.504029
79.8996,0.604693
79.9801,0.737367
80.0464,0.89047
80.1001,1.06182
80.1475,1.27336
80.1854,1.51585
80.2185,1.82638
80.2454,2.19573
80.2675,2.62932
80.2896,3.24227
80.3085,3.97493
80.3275,4.97687
80.346,6.31277
80.3626,7.8987
80.3792,9.95934
80.3985,13.1222
80.4179,17.308
80.4376,22.8803
80.4593,30.8385
80.483,42.0805
80.5075,56.8511
80.5359,78.2358
80.5738,113.245
80.6616,203.866
80.7045,235.46
80.7437,246.901
80.7472,246.983
80.7834,238.636
80.8258,210.202
80.8927,142.52
80.9438,91.2074
80.9748,65.6641
81.002,47.5727
81.0257,35.1573
81.0474,26.2474
81.0679,19.7135
81.0869,15.0575
81.1058,11.4875
81.1248,8.79141
81.1425,6.88987
81.1603,5.45854
81.1781,4.38755
81.1958,3.58822
81.2171,2.89059
81.2385,2.39424
81.2645,1.96929
81.2921,1.65778
81.3237,1.40759
81.3632,1.18682
81.4121,0.992653
81.4784,0.807552
81.5558,0.65698
81.6347,0.5473
81.7295,0.452306
81.8515,0.366629
81.9808,0.303685
82.1316,0.2524
82.3026,0.212074
82.5096,0.17883
82.6821,0.159979
82.8356,0.152409
83.0386,0.158835
83.1651,0.151866
83.2284,0.148344
83.2801,0.153353
83.3189,0.168006
83.3513,0.19262
83.3772,0.224132
83.4057,0.275118
83.4341,0.346641
83.4657,0.454324
83.4998,0.605188
83.5551,0.912249
83.6227,1.29381
83.6664,1.45756
83.7022,1.50354
83.7424,1.44843
83.7826,1.29319
83.8613,0.843381
83.9096,0.578931
83.9456,0.422134
83.9743,0.325422
84.0031,0.252751
84.0301,0.203355
84.057,0.168479
84.084,0.144617
84.111,0.128689
84.1433,0.116613
84.1865,0.107602
84.2728,0.0998673
84.4166,0.0947099
84.8077,0.0883417
85.3958,0.0842408
85.9839,0.0829787
86.7146,0.0843601
87.63,0.0899318
87.9995,0.095969
88.2767,0.104987
88.4615,0.116971
88.5827,0.132001
88.6549,0.148622
88.6982,0.166178
88.7343,0.190726
88.7632,0.222553
88.7895,0.267546
88.813,0.327342
88.8341,0.404088
88.8552,0.510645
88.8763,0.656692
88.8974,0.853651
88.9185,1.11436
88.94,1.45888
88.9628,1.92614
88.988,2.58528
89.0158,3.49281
89.0519,4.94776
89.1578,9.96498
89.204,11.5043
89.2455,12.0089
89.2466,12.0092
89.2837,11.6218
89.3288,10.2328
89.4007,6.87187
89.4518,4.50616
89.4864,3.18903
89.5156,2.30639
89.5416,1.69517
89.5644,1.28127
89.5871,0.964335
89.6066,0.757159
89.6271,0.590956
89.6488,0.462157
89.6704,0.369544
89.6921,0.303743
89.7174,0.251064
89.7462,0.212115
89.7823,0.182698
89.8184,0.165176
89.8819,0.147799
89.9859,0.133475
90.1245,0.123978
90.367,0.117153
90.6095,0.115365
91.2896,0.119406
92.1603,0.132883
92.5399,0.142959
92.6549,0.15161
92.7124,0.163675
92.7556,0.18173
92.7901,0.205645
92.8246,0.241539
92.8576,0.2901
92.8936,0.360697
92.9439,0.489115
93.0425,0.770066
93.0891,0.856727
93.1266,0.880419
93.169,0.851556
93.2208,0.74805
93.3378,0.422264
93.381,0.328933
93.4198,0.267838
93.4543,0.230303
93.4888,0.205521
93.5405,0.185075
93.598,0.175939
93.6843,0.173077
94.0926,0.183268
94.9251,0.218178
95.7728,0.269547
96.5197,0.331794
97.1638,0.409491
97.5203,0.468725
97.6583,0.512086
97.7388,0.569455
97.8107,0.660629
97.9706,0.942459
98.038,0.998374
98.0489,0.999825
98.1069,0.972838
98.2765,0.758529
98.334,0.716103
98.4289,0.697842
98.6014,0.739527
99.0074,0.910028
99.4001,1.14294
99.7249,1.41394
100.009,1.74282
100.272,2.16232
100.497,2.65915
100.712,3.3168
100.887,4.05591
101.045,4.96897
101.2,6.19639
101.334,7.69714
101.447,9.4256
101.551,11.6106
101.646,14.3818
101.729,17.762
101.8,21.793
101.862,26.7153
101.915,32.6514
101.957,39.1768
101.996,47.4462
102.035,59.1743
102.065,72.3331
102.095,89.5855
102.125,113.079
102.154,144.972
102.184,187.81
102.212,241.799
102.244,320.578
102.278,425.117
102.319,588.447
102.381,894.002
102.459,1282.5
102.506,1451.05
102.553,1519.82
102.558,1520.45
102.604,1466.15
102.656,1290.66
102.79,625.437
102.831,454.099
102.869,331.764
102.901,250.542
102.927,197.731
102.956,154.032
102.985,119.795
103.015,94.5051
103.047,74.6657
103.076,61.7612
103.111,50.0001
103.152,40.4938
103.2,32.7533
103.253,26.7484
103.317,21.6645
103.389,17.6419
103.472,14.2716
103.566,11.5107
103.67,9.33538
103.798,7.42657
103.94,5.92319
104.082,4.84056
104.242,3.94691
104.429,3.18711
104.633,2.58402
104.871,2.07933
105.143,1.66495
105.428,1.35433
105.766,1.08961
106.139,0.881175
106.531,0.723452
107.005,0.586778
107.515,0.483484
108.013,0.410669
108.585,0.350822
109.315,0.299407
109.929,0.272085
110.574,0.258257
110.732,0.264525
110.796,0.278382
110.861,0.311435
110.904,0.351066
110.955,0.420867
111.017,0.544428
111.116,0.770575
111.173,0.859952
111.218,0.883984
111.271,0.849782
111.328,0.751137
111.454,0.470776
111.504,0.386838
111.55,0.333439
111.6,0.297028
111.661,0.274569
111.758,0.262966
111.816,0.261776
112.322,0.275209
112.88,0.308931
113.384,0.361758
113.765,0.423832
114.082,0.498489
114.392,0.603044
114.663,0.734786
114.91,0.908033
115.118,1.11678
115.303,1.37767
115.469,1.71149
115.618,2.13589
115.743,2.63948
115.856,3.28002
115.946,3.98074
116.035,4.95663
116.108,6.08607
116.17,7.46523
116.218,8.96647
116.259,10.8077
116.296,13.2095
116.329,16.3174
116.353,19.6225
116.378,24.0189
116.404,30.3906
116.429,38.6539
116.454,50.0692
116.479,65.2422
116.505,86.0902
116.531,113.328
116.56,151.963
116.59,204.187
116.627,284.382
116.673,411.503
116.793,786.418
116.846,896.57
116.892,930.327
116.936,899.154
116.984,803.721
117.059,576.521
117.128,361.963
117.169,258.365
117.202,189.81
117.233,139.686
117.261,103.924
117.288,78.2667
117.312,60.7813
117.336,47.3694
117.36,37.2083
117.383,29.5785
117.41,23.426
117.436,18.9568
117.465,15.3022
117.497,12.5983
117.532,10.4268
117.577,8.55329
117.631,7.01154
117.698,5.67931
117.778,4.56647
117.86,3.75547
117.964,3.0126
118.083,2.41251
118.208,1.96192
118.351,1.59006
118.514,1.28594
118.687,1.0523
118.86,0.890189
118.973,0.84109
118.982,0.840501
119.067,0.867585
119.263,1.05875
119.296,1.0677
119.362,1.03337
119.441,0.910762
119.573,0.646119
119.645,0.541574
119.708,0.481165
119.806,0.427015
119.97,0.37839
120.315,0.310736
120.752,0.250625
121.167,0.210422
121.75,0.169568
122.347,0.140041
123.044,0.115744
123.611,0.101251
124.209,0.091709
124.278,0.0913946
124.419,0.0936406
124.471,0.0977695
124.523,0.107248
124.562,0.121033
124.594,0.139684
124.624,0.165159
124.656,0.205309
124.689,0.261718
124.722,0.337695
124.757,0.444008
124.8,0.608951
124.891,1.03847
124.95,1.29258
125.002,1.4327
125.037,1.46199
125.085,1.40864
125.13,1.2715
125.205,0.926166
125.278,0.586564
125.322,0.423995
125.357,0.317836
125.389,0.246029
125.421,0.191127
125.454,0.151754
125.486,0.124474
125.519,0.106116
125.551,0.0940377
125.59,0.0849893
125.647,0.077777
125.762,0.0718825
126.073,0.0657191
126.746,0.0584465
128.298,0.0479957
129.764,0.0413729
131.615,0.0356718
132.351,0.0346101
132.621,0.0354027
132.725,0.0376381
132.782,0.0413204
132.825,0.0468167
132.861,0.0544558
132.897,0.066225
132.93,0.0818053
132.962,0.102461
132.997,0.133498
133.037,0.178681
133.086,0.250809
133.207,0.454475
133.26,0.519627
133.312,0.545987
133.317,0.546212
133.366,0.526838
133.414,0.473508
133.494,0.341828
133.562,0.228412
133.606,0.167528
133.645,0.124614
133.681,0.0954473
133.712,0.0763785
133.744,0.0620154
133.78,0.0510557
133.816,0.0439374
133.852,0.0394451
133.881,0.0371154
133.938,0.0344488
134.051,0.0324683
134.238,0.031304
135.037,0.0295651
135.267,0.0294896
135.434,0.0302709
135.491,0.0314748
135.543,0.0337874
135.589,0.0375954
135.635,0.0439881
135.675,0.0525022
135.719,0.065356
135.769,0.0856227
135.847,0.12583
135.927,0.167213
135.984,0.185882
136.026,0.190402
136.077,0.183809
136.135,0.162134
136.278,0.0876357
136.328,0.0668169
136.37,0.0536075
136.407,0.0450147
136.445,0.0389327
136.492,0.0339789
136.549,0.0307288
136.636,0.0287352
136.866,0.0276049
137.728,0.0266709
139.247,0.0262102
140.891,0.0271254
141.822,0.0291007
142.397,0.0313084
142.971,0.0355122
143.333,0.0399468
143.634,0.0456517
143.875,0.0526028
144.09,0.0618755
144.275,0.0738626
144.429,0.088671
144.559,0.106855
144.67,0.12948
144.763,0.156819
144.837,0.188744
144.887,0.219404
144.934,0.262959
144.972,0.315065
145.005,0.38138
145.032,0.460901
145.059,0.573525
145.083,0.71534
145.104,0.88211
145.127,1.12488
145.151,1.45051
145.174,1.88314
145.197,2.45131
145.22,3.18763
145.244,4.18097
145.271,5.60135
145.301,7.61567
145.334,10.5033
145.371,14.5843
145.419,21.1503
145.556,43.0031
145.612,49.1098
145.664,51.188
145.665,51.1889
145.714,49.353
145.764,44.2687
145.84,32.475
145.92,19.74
145.962,14.0954
145.997,10.3425
146.029,7.55367
146.058,5.60262
146.086,4.14946
146.11,3.16505
146.135,2.40336
146.159,1.82336
146.182,1.40595
146.205,1.09193
146.229,0.857829
146.252,0.684428
146.275,0.556407
146.299,0.459141
146.326,0.379865
146.358,0.313698
146.391,0.267916
146.434,0.225895
146.487,0.191333
146.564,0.157188
146.656,0.129535
146.768,0.106721
146.897,0.0884236
147.049,0.0737933
147.219,0.062524
147.422,0.0532988
147.692,0.0453166
147.989,0.0396621
148.386,0.0348904
148.982,0.0307884
149.828,0.0281891
150.475,0.0275553
151.023,0.0283268
151.351,0.030189
151.547,0.0328257
151.669,0.036324
151.743,0.0408047
151.786,0.0457156
151.822,0.0523932
151.85,0.060504
151.879,0.0723257
151.908,0.0894656
151.933,0.11048
151.958,0.138962
151.982,0.174553
152.006,0.219902
152.034,0.290801
152.062,0.383258
152.09,0.500901
152.122,0.673918
152.163,0.943178
152.215,1.37537
152.346,2.61585
152.401,2.97532
152.455,3.10528
152.456,3.10537
152.506,2.99885
152.555,2.70294
152.635,1.98438
152.718,1.19518
152.764,0.843936
152.8,0.616107
152.831,0.466655
152.861,0.348912
152.887,0.270202
152.913,0.208925
152.939,0.162129
152.964,0.127859
152.989,0.102329
153.014,0.0835582
153.039,0.0699
153.068,0.0588719
153.104,0.0498057
153.147,0.0432284
153.193,0.0391108
153.239,0.0365663
153.331,0.0335964
153.516,0.0306384
153.792,0.0286309
154.253,0.0274208
154.966,0.027099
156.036,0.0279062
157.475,0.0303613
157.935,0.0323873
158.119,0.0342671
158.211,0.0366606
158.268,0.040017
158.312,0.0446767
158.348,0.051009
158.384,0.0607742
158.412,0.0720652
158.446,0.090652
158.476,0.113457
158.506,0.143436
158.542,0.189043
158.582,0.256807
158.631,0.36192
158.71,0.571515
158.792,0.786008
158.852,0.890227
158.901,0.919292
158.956,0.883002
159.019,0.767298
159.169,0.368255
159.217,0.265428
159.254,0.200912
159.292,0.150866
159.324,0.117788
159.356,0.0936439
159.389,0.0759328
159.425,0.0623443
159.461,0.0534303
159.497,0.0477408
159.54,0.0436611
159.594,0.0409766
159.672,0.0393927
159.776,0.0387401
160.259,0.0396511
160.92,0.0438509
161.582,0.0507634
162.141,0.0602077
162.556,0.0707398
162.912,0.0845079
163.161,0.0985715
163.414,0.119049
163.621,0.143858
163.759,0.169237
163.862,0.199182
163.957,0.240788
164.073,0.3122
164.405,0.54783
164.475,0.628022
164.525,0.722695
164.565,0.840996
164.602,1.00933
164.635,1.23135
164.663,1.50648
164.687,1.82104
164.712,2.27359
164.735,2.84334
164.758,3.59716
164.782,4.5868
164.805,5.87346
164.83,7.62858
164.857,10.1463
164.884,13.4052
164.914,18.0595
164.943,23.6855
164.979,32.5329
165.021,45.4783
165.076,65.852
165.195,115.275
165.257,133.294
165.313,139.458
165.316,139.485
165.372,134.029
165.427,119.01
165.519,82.1834
165.592,52.3958
165.64,36.6595
165.677,26.7919
165.71,19.689
165.741,14.5603
165.771,10.7653
165.798,8.10762
165.821,6.33807
165.845,4.95389
165.868,3.88341
165.894,2.98537
165.92,2.32397
165.946,1.84002
165.971,1.48686
166.001,1.19289
166.03,0.996823
166.066,0.822342
166.102,0.70162
166.151,0.590077
166.216,0.48822
166.302,0.398178
166.405,0.324323
166.523,0.266118
166.667,0.216394
166.836,0.176912
167.012,0.148584
167.239,0.123539
167.517,0.103549
167.873,0.0873948
168.279,0.0760699
168.684,0.0693155
169.09,0.0649849
169.814,0.0611973
170.537,0.0601939
171.596,0.0623644
172.076,0.0655993
172.33,0.0693278
172.456,0.073577
172.528,0.0791526
172.586,0.088412
172.629,0.101111
172.665,0.118108
172.7,0.142673
172.732,0.175956
172.765,0.222453
172.797,0.285798
172.829,0.36975
172.865,0.490026
172.905,0.66362
172.952,0.920148
173.027,1.42576
173.12,2.07089
173.184,2.37234
173.24,2.46618
173.296,2.37341
173.358,2.08354
173.521,0.966021
173.569,0.698573
173.608,0.520425
173.643,0.398127
173.675,0.309091
173.708,0.24148
173.74,0.191577
173.769,0.159104
173.805,0.130536
173.841,0.111714
173.881,0.0984607
173.937,0.0883432
174.012,0.0823834
174.162,0.0787855
174.347,0.0778652
174.946,0.0800185
176.405,0.0935335
177.861,0.113935
179.023,0.137103
180.186,0.16934
181.155,0.207048
182.027,0.253985
182.802,0.311543
183.48,0.380162
184.158,0.476051
184.752,0.594526
185.26,0.736502
185.745,0.926057
186.132,1.1369
186.5,1.41372
186.841,1.77371
187.113,2.17322
187.373,2.69898
187.607,3.35453
187.806,4.13118
187.985,5.08358
188.155,6.33588
188.3,7.83003
188.427,9.6385
188.547,12.0228
188.649,14.874
188.736,18.3008
188.811,22.4346
188.871,27.0411
188.932,33.4363
188.983,40.9021
189.031,50.6241
189.08,63.9347
189.128,82.1421
189.172,103.975
189.221,136.644
189.276,183.687
189.332,244.695
189.415,357.167
189.54,532.719
189.607,599.023
189.677,626.319
189.68,626.386
189.75,601.378
189.821,532.054
190.019,256.111
190.084,184.559
190.136,138.725
190.183,107.338
190.228,84.182
190.276,65.4268
190.32,52.886
190.368,42.5417
190.414,35.2667
190.475,28.3117
190.535,23.3442
190.601,19.4177
190.688,15.6489
190.79,12.5571
190.907,10.0448
191.031,8.15959
191.182,6.50801
191.352,5.19845
191.521,4.25175
191.733,3.39571
191.975,2.70278
192.224,2.19367
192.514,1.76337
192.829,1.42841
193.168,1.16578
193.54,0.954527
193.956,0.783373
194.194,0.717527
194.253,0.712703
194.338,0.729611
194.415,0.788231
194.492,0.91075
194.561,1.08507
194.739,1.6802
194.818,1.84453
194.856,1.86561
194.918,1.80925
194.996,1.60096
195.169,0.950059
195.235,0.760248
195.3,0.625627
195.358,0.547258
195.415,0.49679
195.502,0.45373
195.617,0.42484
196.048,0.368708
196.68,0.311727
197.478,0.260445
198.39,0.221422
199.342,0.196215
199.797,0.191129
199.993,0.19527
200.079,0.206052
200.137,0.223189
200.18,0.245918
200.223,0.281797
200.266,0.336247
200.309,0.415433
200.352,0.525469
200.396,0.67115
